Tweet_id,User_name,Tweet_text,Language,Created_at,Search_Keyword
1845521095085969502,Hemant Batra,An apple a day keeps the doctor away.  https://t.co/ugvzXYKDxq,en,2024-10-13 17:44:51+00:00,Apple
1862455990517661868,Poonam Soni,"Apple just announced iOS 18.2 will be released next month.

This will be Apple’s MASSIVE upgrade with Apple Intelligence

13 features you don't want to miss  (Don't miss the 5th one) https://t.co/Uo7CEy4exA",en,2024-11-29 11:18:05+00:00,Apple
1861323340482335014,Black Albino.,"Elon Musk on Apple: ""I'm coming for you. I will make a Tesla phone. Cheaper than the iphone and with free Starlink. Your days are numbered""

It high time y'all should put an end to buying luxury apple products. 

Think of a Tesla phone that's cheaper than all these luxury apples & samsung product and also offers global internet connectivity through satellites, charges itself with sunlight, and seamlessly controls your car, home, and more.

Sounds too good to be true, right? Well, leave it to Elon and Tesla to make it a reality with the Tesla Pl Phone.

Launching date is fast approaching.",en,2024-11-26 08:17:20+00:00,Apple
1860582876229566556,Massimo,"The math behind the Apple Logo

[🎞️ mat.h_director]
https://t.co/doIdiRyKLk",en,2024-11-24 07:15:00+00:00,Apple
1839476009344569621,yani ✮,"sushi, chicken sandwich, ox tail, mac n cheese, tteokbokki, general tso, seafood boil, country fried steak, smoke sausage, biscuits and gravy, pulled pork, smoked turkey leg, mint chocolate chip ice cream, apple juice, bacon cheese burger, lasagna, bbq baked beans, strawberry lem",en,2024-09-27 01:23:51+00:00,Apple
1827739529404453157,Sherzy,"“If you had invested in Apple in 2007…”

Me in 07: https://t.co/DsGOkSfHkI",en,2024-08-25 16:07:16+00:00,Apple
1836851851800592638,Mike Rundle,"Apple broke the Photos app in iOS 18 because they stopped thinking about it as a Utility and started treating it like an app they are trying to grow casual usage of, which is insane.

Apple’s goal should **never** be to increase usage of it like it’s some social product or game. Their goal should be to provide whatever a user is trying to find when they open it.

Here are my primary use cases:

(1) I need to find an item in my library that was added recently so I can edit it, share it, copy it, etc.

(2) I need to find an item that was added to my library long enough ago that just scrolling back and glancing at thumbnails quickly is laborious or won’t lead to success without frustration

For #1, the best way to solve that is to show me a chronological list of items as quickly as possible

For #2, the best way to solve that is to have a Search feature that can accept arbitrary queries like “pumpkin patch” or “last Thanksgiving” or “baby pics” or “Dad with a beard” 

I don’t care about moments, slideshows, dynamic collections, memories, or anything else Photos is trying to put in my face. I don’t open Photos to stroll down memory lane, I open it for 1 of the 2 use cases outlined above.

So what did Apple do?

They jumbled the quick list of recent items with a bunch of dynamic collections and memories into a new main screen, but more egregiously they took Search out of the tab bar (closest to my thumb) and put it at the top right of the screen, which is the 2nd hardest region to reach when holding a phone.

Moving Search to an ergonomically inconvenient location would be bad enough, but Apple designers took it a frustrating step further by shrinking the tap target wayyyyyy down from iOS 17.

How much smaller is it?

91% smaller by area compared to the iOS 17 tab. 91% fewer individual pixels to try to tap on, now placed in the most inconvenient location they could find.",en,2024-09-19 19:36:23+00:00,Apple
1862166668006261158,Brant Hansen,"This is it.

The poetry of family and music... and the profound payoffs of faithful fatherhood. 

What a GREAT ad from Apple. https://t.co/doXnpb657N",en,2024-11-28 16:08:25+00:00,Apple
1831794431877640613,Historic Vids,Tim Cook explains why Apple chooses China for manufacturing. https://t.co/jDEkpXUorp,en,2024-09-05 20:40:00+00:00,Apple
1862526113043403075,*,cranberry apple pie before and after baking ^o^ https://t.co/DRnjY6haie,en,2024-11-29 15:56:44+00:00,Apple
1862173928828870672,Anna Lulis,"Apple just released the most beautiful pro-family ad.

This is what it’s all about.

Get married.
Have kids.

Care about the things that matter. https://t.co/f8bX4Rgutb",en,2024-11-28 16:37:16+00:00,Apple
1855407455070507064,Apple Hub,Apple Music &gt; Spotify https://t.co/NNC6FW7ijK,en,2024-11-10 00:29:43+00:00,Apple
1862279706520826332,Sr.Liberal,"Apple abandona el wokismo y se decanta por la institución familiar para su anuncio de navidad. 👏
https://t.co/rcPcJeQwSM",es,2024-11-28 23:37:36+00:00,Apple
1862132392711868553,Aaron,"Apple just released their annual holiday ad and wow... 

I'm not crying, I'm just sweating through my eyes https://t.co/eRhYRAAhpL",en,2024-11-28 13:52:13+00:00,Apple
1835868993384784348,世界四季報,"Apple信者が求めているiPhoneはこーゆうのよ
 https://t.co/vKdMwi5gFd",ja,2024-09-17 02:30:51+00:00,Apple
1846196581608923355,Historic Vids,Apple co-founder Steve Wozniak reunites with motherboard he built in 1976 https://t.co/Ph7LpkXgyb,en,2024-10-15 14:29:00+00:00,Apple
1833213950483128551,Sawyer Merritt,"NEWS: Apple has unveiled the iPhone 16 Pro and 16 Pro Max.

• Bigger 6.3"" & 6.9"" displays (0.2” bigger)
• 33% thinner bezels, thinnest bezels ever on an Apple product
• Grade 5 Titanium with new micro blasted texture
• ~5% larger batteries, best iPhone battery life ever
• Better thermal performance
• Brighter displays
• New Desert Titanium color
• A18 Pro chip (20% faster GPU, 15% faster CPU, 20% less power usage and 2X faster ray tracing than A17 Pro chip)
• 8GB RAM
• 48MP Wide camera
• 48MP for first time on the Ultra Wide camera (up from 12MP)
• 12MP Telephoto
• Faster wireless charging
• 5x optical zoom on both phones
• 4K video recording at 120fps
• New exterior capture button
• 4 studio quality mics provide better audio quality
• Apple Intelligence
• Same starting price: $999 for Pro, and $1,199 for Pro Max
• Colors: Black, White, Natural, and Desert Titanium",en,2024-09-09 18:40:39+00:00,Apple
1840791616136614108,Matt Van Swol,"I’ve never been more thankful to be an iPhone user. 

Due to the lack of cell service, EVERYONE in Asheville NC right now on iOS 18 has been able to get messages out and in with the Satellite messaging feature. 

This is literally saving lives @Apple. https://t.co/k0FOIgKlRk",en,2024-09-30 16:31:36+00:00,Apple
1827606838285644062,Historic Vids,What my Apple Watch thinks I'm doing at 3 am https://t.co/mM8eI5H8u4,en,2024-08-25 07:20:00+00:00,Apple
1828759431519375434,Radar🚨,"JUST IN: 🇺🇸 Warren Buffett sold another $981 MILLION shares of Bank of America.

‼️Buffett now holds $278 Billion in CASH and selling stocks like never before, including Apple.    

He's getting ready for a crash... https://t.co/XUkxj3whAd",en,2024-08-28 11:39:59+00:00,Apple
1862231293238382964,William Wolfe 🇺🇸,"Trump’s win shifted the vibe so hard that Apple is putting normal white families back in commercials again 
 https://t.co/mEaaXlP6js",en,2024-11-28 20:25:13+00:00,Apple
1848734608310800581,NO CONTEXT HUMANS,If Apple made electric cars https://t.co/qksEh65rfT,en,2024-10-22 14:34:13+00:00,Apple
1827449507996373220,Film Updates,"‘TED LASSO’ will return for season 4 on Apple TV+.

The main cast is expected to reprise their roles. https://t.co/v7cHxAk6HD",en,2024-08-24 20:54:49+00:00,Apple
1849073296643437043,Apple TV,"Things look a little different around Lumon.

#Severance Season 2 premieres January 17 on Apple TV+ https://t.co/o8o8PREo5p",en,2024-10-23 13:00:02+00:00,Apple
1851409267007381752,Apple Hub,Imagine a black iMac 😍 https://t.co/NjCQlPDkqX,en,2024-10-29 23:42:21+00:00,Apple
1835767509217415525,Tim Cook,"Hiking is my favorite pastime, so I’m glad even more people will be able to experience the benefits of a walk in nature with our new hiking features in iOS18 with Apple Maps. https://t.co/BNu2JAyIzZ",en,2024-09-16 19:47:35+00:00,Apple
1836840114523361347,HYPEBEAST,Apple now allows CA Driver's License and State IDs to Apple Wallet https://t.co/3UpMvX85bU,en,2024-09-19 18:49:44+00:00,Apple
1862515677409812857,Apple Design,"Reality of Google Pay compared to Apple Pay

Now you know - Google knows about every fking payment you do while Apple doesn't 

Apple is the most secure platform. https://t.co/4TEjyKOTYg",en,2024-11-29 15:15:16+00:00,Apple
1862579784464675199,I Hate Apple,"Apple A18 Pro Vs MediaTek Dimensity 9400 in a GPU Web Acceleration Test.
Yer.......the iPhone isn't doing well 🤣🤣 https://t.co/ZlwmTnt1Kq",en,2024-11-29 19:30:00+00:00,Apple
1862542213990727897,Elon Musk (Fan),"Be honest!

Do you love ❤️ apples 🍎? 

A. Yes
B. No https://t.co/1aYx0bUrr5",en,2024-11-29 17:00:42+00:00,Apple
1862393806630609155,Dr. Julian Hosp,"This ad makes me proud as an Apple shareholder.
No pseudo-woke nonsense, no forced morality – just pure emotions, strong values, and a clear message. This is what great advertising should do: inspire, connect, and elevate the brand.
Apple shows, that they know (if they want to!) how to resonate with their audience without chasing fleeting trends. This builds not only brand strength but also shareholder confidence in the company’s future.
Well done, Apple – keep it up! 💪
What do you think? Did they nail it with this ad?",en,2024-11-29 07:10:59+00:00,Apple
1862233350943252509,Greg Joswiak,"Thanks to innovations at Apple, we are improving health and making the world accessible for all. Apple’s new Hearing Aid feature on AirPods Pro 2 means you can stay connected to the people and environments around you. https://t.co/ss9Adh6k6T",en,2024-11-28 20:33:24+00:00,Apple
1862199781734457783,Wall Street Wolverine,Anuncio de Navidad de Apple: https://t.co/CiuzBSVrrq,es,2024-11-28 18:20:00+00:00,Apple
1862376025344418267,すとぷり【公式】,"🍓✨すとぷりWith!!(すとうぃず)✨🍓

🎮ゲーム内ストーリーイベント📖
「メリークリスマス！すとぷりと聖夜の奇跡 前編」開催中🩵🎄💜

▼アプリのダウンロードはコチラから!!
📲 iOS: https://t.co/EdX8ZJMK2w
📲 Android: https://t.co/jJRVKzdHnX 

#すとうぃず
#すとぷりWith https://t.co/GrES77FmMd",ja,2024-11-29 06:00:20+00:00,Apple
1861110770102051082,Apple Hub,"Apple is reportedly working on a major redesign for the iPhone 17 Pro and iPhone 17 Pro Max ‼️

- Aluminum frame instead of Titanium
- Larger rectangular camera bump made of aluminum instead of glass
- Bottom half remains glass for wireless charging 

Source: @theinformation https://t.co/tg1M8XnOT2",en,2024-11-25 18:12:40+00:00,Apple
1862280258021445692,Leading Report,BREAKING: Apple releases ‘non-woke’ Christmas ad. https://t.co/ODYdqkgixg,en,2024-11-28 23:39:47+00:00,Apple
1862514978466517460,BASITO,"Wizkid’s “Morayo” album on display on iPhones at an Apple Store in the UK 🔥

 https://t.co/MHkg6p3ZLU",en,2024-11-29 15:12:29+00:00,Apple
1861484440255336687,تركي آل الشيخ,"باقي20دقيقة ونبدأ سحب الليله🌹🇸🇦
#الهلال_السد
على مبلغ1000000ريال💸لـ4فائزين+ 5 (Apple iPhone 16 Pro)
الاول :400000ريال
الثاني :250000ريال
الثالث :200000ريال
الرابع :150000ريال
بدون شروط فقط +رتويت 🔄لايك ❤️ واكتب تم جرب حظك يمكن تفوز
#ميزانيه_السعوديه2025
#الهلال_السد https://t.co/QLto37nvTe",ar,2024-11-26 18:57:29+00:00,Apple
1861606315010990590,Li Zexin,"Huawei is doing what Apple didn't do. 

Grab and release... Huawei makes the Hogwarts magic no longer just something in the movies.

Features like this naturally come when you have a fully self-developed operating system.

It was unveiled at the Huawei Mate 70 launch event. The new flagship phone will use the Harmony Next system, entirely Android-free.",en,2024-11-27 03:01:47+00:00,Apple
1862686357706932359,Paul A. Szypula 🇺🇸,"Pro-Palestine protesters take over an Apple Store in Seattle.

These people need to be jailed a year for each offense.

Otherwise they’ll never stop.

https://t.co/T9AbGZ6FDe",en,2024-11-30 02:33:29+00:00,Apple
1861145074219786273,Jay’s Tech 𝕏 ,"Google vs Apple.

Who has the better looking app icons? https://t.co/O2UeJnWScc",en,2024-11-25 20:28:58+00:00,Apple
1862413689959457087,I Hate Apple,Apple Juice..... https://t.co/pNlkBLLDJx,en,2024-11-29 08:30:00+00:00,Apple
1816458689035051396,Yasmine Khosrowshahi,"I’ve collected hilarious ads of brands mocking their rivals.

1. Apple mocking Android phones https://t.co/1sdJ5KRtSi",en,2024-07-25 13:01:14+00:00,Apple
1862396032639721843,HYPETRIBE,"🚨1 Week After Release, Wizkid's ""Morayo"" Occupies the Top 16 Spots on Apple Music NG Top Songs Charts📊🇳🇬

— The first Album to achieve this feat. https://t.co/yXDsJJhNyT",en,2024-11-29 07:19:50+00:00,Apple
1823924720896753753,Jᐯ 丂H卂H,"R.I.P Apple Intelligence? 

Google just dropped the Pixel 9 Series in their Made By Google  Event

Here are 10 game-changing features you won’t believe🔥 https://t.co/4RNJldDPUM",en,2024-08-15 03:28:35+00:00,Apple
1860685560366371257,Retro Tech Dreams,OK https://t.co/FvBo3J9Cai,und,2024-11-24 14:03:02+00:00,Tech
1862707659348037965,The Sammooo! Show,"This is 100% targeting. 

Georgia Tech is getting screwed over. 

 https://t.co/a04e8T22Gc",en,2024-11-30 03:58:08+00:00,Tech
1861571443844075659,Burny — Effective Omni,https://t.co/3dQjk4qcWk,zxx,2024-11-27 00:43:13+00:00,Tech
1860383608415957436,Alexander,"Hacking / Cybersecurity,  For those that wants to start a career in tech https://t.co/TKOXikRokt",en,2024-11-23 18:03:11+00:00,Tech
1862674973904515383,Chalupa Batman,Does this mean we can count Georgia Tech as a “quality loss”? https://t.co/ZKFSXo3AeT,en,2024-11-30 01:48:15+00:00,Tech
1862722168162779339,Austin Pendergist,Life as a bandwagon Georgia Tech fan for the last hour. https://t.co/w92wP7PEvR,en,2024-11-30 04:55:47+00:00,Tech
1862724328032530513,FOX College Football,"THE DAWGS WIN IT IN 8OT 😱🤯

Georgia holds off Georgia Tech and survives 🔥 https://t.co/wtaFBV3YXX",en,2024-11-30 05:04:22+00:00,Tech
1841427912836178027,Kate Levchuk 🇺🇦🇵🇱🏴󠁧󠁢󠁥󠁮󠁧󠁿,2 wars in 1 picture https://t.co/O0sAyycghS,en,2024-10-02 10:40:01+00:00,Tech
1845573520035577925,Jason,Tech founders after watching Starship https://t.co/66KSwQWYql,en,2024-10-13 21:13:10+00:00,Tech
1862704570821955794,Bussin' With The Boys,Georgia Tech taking the Dawgs for a walk 👀 https://t.co/b0ScEgBh90,en,2024-11-30 03:45:51+00:00,Tech
1862139457924739280,Rjey,The Pixel 9 Pro is simply the best phone. 🇩🇪 https://t.co/PJpsOtOm87,en,2024-11-28 14:20:18+00:00,Tech
1862708644799762924,Gabe,The Georgia Georgia Tech game was a lot more fun when the referees weren’t just babying the Bulldogs down the field.,en,2024-11-30 04:02:03+00:00,Tech
1849864786001133912,Roshan Patel,dating in tech https://t.co/iyfBDmkH30,en,2024-10-25 17:25:08+00:00,Tech
1862717368289706215,Barstool Sports,"1st quarter: wow this Georgia Tech QB is solid, maybe they can hang around here

OT: Haynes King is America’s QB

 https://t.co/y7IDpAX5m6",en,2024-11-30 04:36:42+00:00,Tech
1861681760754344429,Celebrity Tailor,After Tech money is fashion money . https://t.co/peSy6S9k7r,en,2024-11-27 08:01:34+00:00,Tech
1862679717712654836,Matt Smith,What would Georgia Tech’s record be if they got to play a full SEC schedule?  11-1? 12-0? https://t.co/XBGLovvDUc,en,2024-11-30 02:07:06+00:00,Tech
1862701766405452121,Brett Gibbons,"Even if this ball wasn’t tipped, this just isn’t DPI. Georgia Tech was absolutely hosed by an officiating crew afraid of the home crowd https://t.co/x23DTijPaH",en,2024-11-30 03:34:43+00:00,Tech
1858895389065125989,BAYKAR,"✍️ Dünya Havacılık Tarihi | 19 Kasım 2024

#BayraktarTB3, dünya havacılık tarihinde kısa pistli bir gemiden, TCG Anadolu'dan iniş ve kalkış yapmayı başaran ilk insansız hava aracı oldu! ✈️⚓️🚀

Vatanımıza armağan olsun!

✍️ Global Aviation History | November 19, 2024

The Bayraktar TB3 has made history as the first unmanned aerial vehicle to successfully take off and land on the short-runway carrier TCG Anadolu! ✈️⚓️🚀
 
#MilliTeknolojiHamlesi I #NationalTechnologyInitiative 🌍🇹🇷",tr,2024-11-19 15:29:32+00:00,Tech
1862724180313068018,Georgia Tech,Goodnight. Helluva game. 🐝,en,2024-11-30 05:03:46+00:00,Tech
1862455816294404308,NO CONTEXT HUMANS,Damn nail techs nowdays need a whole chemistry degree https://t.co/juXNB9kGrj,en,2024-11-29 11:17:24+00:00,Tech
1829567690681307284,1X,"Introducing NEO Beta.
Designed for humans. Built for the home. https://t.co/5S6jpRjUQp",en,2024-08-30 17:11:43+00:00,Tech
1820924277366911315,Pariss Athena | Founder of Black Tech Pipeline,Omg my mom found an old diary entry of mine🤦🏾‍♀️ https://t.co/M7ERrHySHZ,en,2024-08-06 20:45:53+00:00,Tech
1827100622392324446,Charles Hoskinson,"Under the hood, Algorand's tech combined with a useful proof of work tuned to AI inference would make it the greatest decentralized AI powerhouse our industry has seen. It would be cool to see it become a partnerchain and push Minotaur to its limits. @JohnAlanWoods",en,2024-08-23 21:48:28+00:00,Tech
1861515046217552287,Not Elon Musk,Should I build a very high tech border wall for President Trump? https://t.co/E4T93Y2MfV,en,2024-11-26 20:59:06+00:00,Tech
1862538706822803664,Paul Berg,"A manifesto for MEGA: Make Europe Great Again 🇪🇺

Dear EU bureaucrats,

We're done.

• Done with your excessive regulations.
• Done with your anti-tech stance.
• Done with your degrowth mindset.
• Done with your socialist policies.
• Done with your woke bullshit.
• Done with your risk-averse attitude.

It's time to Make Europe Great Again.

→ Celebrate Entrepreneurship

We've grown complacent—taking centuries of progress for granted, as if new technology comes to us on a silver platter.

We're stuck in a local maximum, blind to how much better things could be if we allowed free markets to lead the way.

We're driving away our entrepreneurs with pointless red tape and silly taxes on unrealized gains.

This has to STOP.

Entrepreneurship should be encouraged and celebrated.

→ Embrace Technology

Technology is the frontier of the future, but we're mere spectators on the global stage—not pioneers.

This is not due to a lack of talent. Europe is home to a world-class talent pool.

The problem? We’ve made it nearly impossible for entrepreneurs to thrive here.

Worse still, we’ve forgotten that science and technology aren’t optional extras—they are the only tools capable of solving our most pressing problems. Actually, all problems.

It’s time to change course. Time to EMBRACE technology like our lives depend on it—because they kinda do.

→ Seize the Opportunity with the US

Trump and Musk are steering the US toward significant economic and technological growth, and potentially making humanity a multiplanetary species.

Meanwhile in the EU, we're busy clicking on cookie banners.

The courage and determination of the US are the spirit we need to rekindle at home.

Right now, we have a rare opportunity to restructure Europe, follow in the footsteps of the US, and make the West stronger.

We need our own @DOGE to undo the nonsensical regulations and cut wasteful spending.

Repeal GDPR. Repeal MiCA. Repeal DMA. Repeal the AI Act. Repeal the other baloney regulations.

→ Rediscover Our Roots

It's a shame that the land that gave birth to the Enlightenment—a beacon of reason, freedom, and innovation—is dimming its own light.

We're hesitating on the brink of our potential.

The Enlightenment wasn't just a historical period; it was a mindset—a commitment to challenge, to question, and to advance.

We owe it to our forebears and ourselves to REIGNITE that flame.

""The end of law is not to abolish or restrain, but to preserve and enlarge freedom.""

― John Locke, Second Treatise of Government

→ Europe, Wake Up!

We must change our culture to one that is:

• Pro-progress
• Pro-tech
• Pro-entrepreneurship
• Pro-science
• Pro-freedom of speech
• Pro-free markets
• Anti-overregulation

We must also ensure that every immigrant who settles in Europe assimilates and adheres to these cultural values.

So here we are, standing at a crossroads.

Will we keep sleepwalking like zombies in a bureaucratic nightmare, or will we wake up, snap out of it, and reclaim our legacy of freedom and innovation?

The choice is ours. The time is now.

Make Europe Great Again!!!",en,2024-11-29 16:46:46+00:00,Tech
1862042039392858308,Briandito Priambodo 🇵🇸,"I am removing @stripe from my tech stack.

I don’t care if it means I’m losing money.",en,2024-11-28 07:53:11+00:00,Tech
1761013044702744832,PlayStation,"Feel the might of fearsome foes in Final Fantasy VII Rebirth with immersive PS5 haptics 🐍

Square Enix devs explain how the RPG sequel harnesses DualSense controller tech: https://t.co/D1Wjn8VkL5 https://t.co/Lw8RUZMunl",en,2024-02-23 13:00:02+00:00,Tech
1857981991590760802,Indian Tech & Infra,"📍Beijing, China 🇨🇳 https://t.co/pxg4h3f1Ym",tl,2024-11-17 03:00:01+00:00,Tech
1862606182856233056,Official Bookmaker,"We are currently experiencing some technical difficulties logging in

Our techs are working on it. We appreciate your patience",en,2024-11-29 21:14:54+00:00,Tech
1839436181723021415,alz,"reminder, the entry-level tech job market is still totally cooked, like 4.0's from Berkeley are getting 0 job offers https://t.co/LT5cmlGCc9",en,2024-09-26 22:45:35+00:00,Tech
1862168568776835348,dom.icp ∞,"Happy Thanksgiving everyone 🦃

Cooking with AI :) — tech that will soon usher in a new Web3 #ICP https://t.co/7t3ijJkIZU",en,2024-11-28 16:15:58+00:00,Tech
1857456137156669765,Internal Tech Emails,"Elon Musk emails OpenAI cofounders

September 20, 2017 https://t.co/bUr61qOnQY",fr,2024-11-15 16:10:27+00:00,Tech
1831034805368283362,Riley Gaines,"A week ago I read a letter to Georgia Tech President, @CabreraAngel, about the sexual harassment he allowed for on his campus. I've received no response. 

It'd be a shame if everyone reposted &amp; tagged him below🤷🏼‍♀️ https://t.co/kZbjIW63an",en,2024-09-03 18:21:31+00:00,Tech
1862709366580761034,Who Dey,I’ve never seen worse CFB refereeing than what’s going on in the Georgia vs Georgia Tech game tonight. Ugly.,en,2024-11-30 04:04:55+00:00,Tech
1861942772300751017,Dan,"The EASIEST user interface out there and it wasn't even close.

The best looking.

The most innovative.

Windows Phone will never be beaten. https://t.co/9pifkPC9Np",en,2024-11-28 01:18:44+00:00,Tech
1832855866208641054,Robert F. Kennedy Jr,"There's been an inversion now where the Republican Party has become the party of the common man, of working people, of the middle class, and the Democratic Party has become the party of Wall Street, the Military Industrial Complex, Big Pharma, BigAg, Big Tech, the Big Banking Systems and all of what @realDonaldTrump calls the Deep State. @TuckerCarlson @VivekGRamaswamy",en,2024-09-08 18:57:45+00:00,Tech
1862154347330551947,Dan Ives,🏆🔥🍗🏈📺🥧🍷 https://t.co/TJdp7ZT6LK,qme,2024-11-28 15:19:28+00:00,Tech
1862050232886067412,SHAFIN,"Complimentary PDF Book: Learn Python, JavaScript, Git and Excel.

Learn these for completely free.

You will get:

→ Python PDF
→ JavaScript PDF
→ Git PDF
→ Excel PDF

To get it:

1. Like &amp; Reply “Book”
2. Retweet (appreciated)
3. Follow me (so that I can DM) https://t.co/8piCeWWRnH",en,2024-11-28 08:25:45+00:00,Tech
1862711238192775508,Foxx🦊ビットコイン投資家,"【速報】リップル、270円突破⚡️

#Ripple #XRP https://t.co/ADQZvbKXYh",ja,2024-11-30 04:12:21+00:00,Tech
1861727422363656586,Tems_DeFi,"🌐 DeSci: The Future of Research and Innovation.

After the massive rise of DePIN in 2023 and the growing impact of decentralized social platforms like Lens and https://t.co/dE6ng9mlxV in 2024, the spotlight is now on decentralized science (DeSci). https://t.co/JPDqe8tvnb",en,2024-11-27 11:03:01+00:00,Tech
1862500827841143203,HIVE Digital Technologies,"Bitcoin Miner $HIVE Poised to Double Its Hashrate by Next Year, Cantor Fitzgerald Says Initiating Stock at 'Overweight' https://t.co/UZzza6QW2C",en,2024-11-29 14:16:15+00:00,Tech
1862527849489420690,HIVE Digital Technologies,"🚨 What’s Next for Bitcoin? 🚨
Will we see a dip to $85K before hitting $120K? 🤔
Catch @bulldogholmes, Executive Chairman of $HIVE, on @KitcoNewsNOW as he breaks down:
🔹 Bitcoin price outlook
🔹 Top risks for 2025
🔹 Impacts of Trump 2.0
Watch now: https://t.co/az9fivEJgw https://t.co/Ul9f2fNsI7",en,2024-11-29 16:03:38+00:00,Tech
1862711552824004932,Matthew Dotson,I used to think that the idea of “football is rigged” was crazy. Then you watch this Georgia-Georgia Tech game and 90% of the Chiefs games and it definitely makes it a plausible idea.,en,2024-11-30 04:13:36+00:00,Tech
1861801360578003303,HIVE Digital Technologies,"""What makes Bitcoin so immutable is that you have gigawatts of globally decentralized processing power, validating transactions on that node every 10 minutes."" 

$HIVE President and CEO @AydinKilicHIVE breaks down the beauty of Bitcoin's proof-of-work consensus. https://t.co/wigtK9UYxD",en,2024-11-27 15:56:49+00:00,Tech
1862231611762167846,Holly - I like tech,Huawei just doesn’t stop innovating https://t.co/lLT2OHXpIm,en,2024-11-28 20:26:29+00:00,Tech
1862709189698572563,Grant Puskar,Georgia Tech fans should be livid. Refs doing all they can to save Georgia’s season. Two awful DPI calls. #CFB #GeorgiaTech #Georgia,en,2024-11-30 04:04:12+00:00,Tech
1862722359892791651,subscribe to the state of the league patreon,Georgia vs Georgia Tech still playing football tomorrow morning https://t.co/aQkrYgLxcM,en,2024-11-30 04:56:32+00:00,Tech
1805224529838424145,NO CONTEXT HUMANS,Innovation at its finest https://t.co/FTqZOQO7Tc,en,2024-06-24 13:00:42+00:00,Innovation
1611576229450088450,anand mahindra,The lowest cost treadmill in the world. And this year’s Innovation Award trophy goes to… https://t.co/oMlyEPBQoy,en,2023-01-07 04:11:29+00:00,Innovation
1825141042066424081,Patrick Bet-David - CEO of Valuetainment (Parody),"If you hear this and you still want to vote for her. You should just move to China. 

This is pure communism. 

She plans to destroy innovation and the very idea America was founded on.  
 https://t.co/0Cr0Usnlye",en,2024-08-18 12:01:48+00:00,Innovation
1804199223191105978,Rolls-Royce,"The Rolls-Royce Micro-Reactor will provide reliable, autonomous energy solutions to multiple markets. Providing zero-emission power,  our advanced nuclear technologies support many global Net Zero targets, solving energy dependence across many industries. https://t.co/rVosZQjvW3 https://t.co/4y76v8EGC7",en,2024-06-21 17:06:29+00:00,Innovation
1654121271548866560,Nayib Bukele,"I’ve just signed into law, the INNOVATION AND TECHNOLOGY MANUFACTURING INCENTIVES ACT, that eliminates all taxes (income, property, capital gains and import tariffs) on technology innovations, software and app programming, AI, computer and communications hardware manufacturing. https://t.co/rZtGzPgVzW",en,2023-05-04 13:50:17+00:00,Innovation
1740128681413263580,The Red,"That's an innovation!  😂

https://t.co/J2bA9iKHGW",en,2023-12-27 21:53:02+00:00,Innovation
1836759821380374950,Tansu Yegen,"Another innovation from China…

 https://t.co/UNIi0OnmmG",en,2024-09-19 13:30:41+00:00,Innovation
1747196745883271258,The Red,"Innovations   

https://t.co/55ymjoXn3V",en,2024-01-16 09:59:00+00:00,Innovation
1859662839335768552,AG,"Who did what first in Crypto? Initial innovations or being the first doesn't guarantee success but knowing history is profoundly important to our future. Heres a timeline to learn about early innovations!If you have any discrepancies or additions to add please reach out.
🧵 1/25 https://t.co/Uwd7SnFeua",en,2024-11-21 18:19:06+00:00,Innovation
