Tweet_id,User_name,Tweet_text,Language,Hashtags,Created_at,Search_Keyword
1862334670358421862,Tesla Owners Silicon Valley,"BREAKING: President Trump and Melania celebrating with Elon Musk and Maye Musk at Mar-a-Lago for Thanksgiving.
 https://t.co/prg9ARQOyv",en,[],2024-11-29 03:16:00+00:00,Tesla
1862307780943913208,Ken Synopsis & Vancouver Real Estate,"I’m thankful for Elon Musk

Whom uses his big brain power and his wealth to help humanity in exciting and helpful ways 

🍗❤️ https://t.co/nfQUcRRxsc",en,[],2024-11-29 01:29:09+00:00,Tesla
1862018081222250690,Ken Synopsis & Vancouver Real Estate,Happy Thanksgiving to everyone who celebrate it. https://t.co/5EnhyBerqg,en,[],2024-11-28 06:17:59+00:00,Tesla
1862604894500213237,𝑾𝒐𝒓𝒍𝒅𝑾𝒊𝒅𝒆𝑪𝒂𝒓𝒔™,Widebody Tesla Cybertruck https://t.co/BTQ3wjoUML,en,[],2024-11-29 21:09:47+00:00,Tesla
1861800985682981374,Teslaconomics,"I know Tesla is probably not going to do this, but if they were to put a steering wheel and pedals on this and sold it for $25K-$30K, it would sell like hot cakes! 

https://t.co/jetifPiDX6",en,[],2024-11-27 15:55:20+00:00,Tesla
1854924438883778905,TESLA CARS ONLY.⚡,"TESLA MODEL Y.

— 1 Bestselling car in the world.
— 1 Bestselling car in Europe.
— 1 Bestselling car in the U.S.
— 1 Most American-made car. https://t.co/uCXvxw5VdV",en,[],2024-11-08 16:30:23+00:00,Tesla Model Y
1861197601602711816,𝕍𝕚𝕤𝕙𝕒𝕝 𝕄𝕚𝕤𝕥𝕣𝕪,What do you think of the refresh Tesla Model Y (Juniper) 🥰 https://t.co/yVjbE82kLY,en,[],2024-11-25 23:57:42+00:00,Tesla Model Y
1861530916507787326,Larry EvMod,Performance ventilated seats installed on a model Y https://t.co/BUfgIiU5EX,en,[],2024-11-26 22:02:10+00:00,Tesla Model Y
1862809558764155152,평범한직장인 (평직),Tesla Model Y Juniper https://t.co/HI2sIt9xJ4,es,[],2024-11-30 10:43:02+00:00,Tesla Model Y
1862244673139745000,truth seeker 💼 🔥,Base Model 3 is now 0-60 in under 5 seconds.  How fast will the refresh Model Y aka Juniper be? https://t.co/Mv2HZSCQlW,en,[],2024-11-28 21:18:23+00:00,Tesla Model Y
1859679585966911698,Tesla Manufacturing,Picking up your new Model Y straight from Giga Berlin https://t.co/b56GiYZ36F,en,[],2024-11-21 19:25:39+00:00,Tesla Model Y
1762697473699500109,TESLA CARS ONLY.⚡,“TESLA MODEL Y RECEIVES THE HIGHEST POSSIBLE SAFETY RATING.” — ELON MUSK https://t.co/BNvg9K0EgW,en,[],2024-02-28 04:33:21+00:00,Tesla Model Y
1373398845397295108,aman 🚀,"Wow. Model Y Performance with new interior trim. Feels much quieter than the 2020 Model 3, no wind noise at 100km/hr, great on bumps (even with 21 inch wheels), amazing handling, and BLAZINGLY FAST. Very quick to accelerate even at high speeds. Just wow. $tsla https://t.co/tdeSMGShxu",en,[],2021-03-20 22:19:35+00:00,Tesla Model Y
1862803251659456847,Tesla Α & Ω,"$TSLA Model Y has redefined efficiency, going further on a single charge than any competitor in the US market 🏆 The only car that can beat its efficiency might be its successor aka the refreshed Model Y 🥇 https://t.co/STMkaw2yjM",en,[],2024-11-30 10:17:59+00:00,Tesla Model Y
1861047682946523577,peter de lange,"The new Model Y Juniper.. 

a. LOVE
b. HATE

 @elonmusk @Tesla https://t.co/CCz7OxpNZz",en,[],2024-11-25 14:01:58+00:00,Tesla Model Y
1862540329854865443,TeslaSpaceXMars Investing,Strong feeling the Model Y refresh will have a light bar style headlight 🔥 https://t.co/Ghyw7GJUMU,en,[],2024-11-29 16:53:13+00:00,Tesla Model Y
1861701260207923324,Tesla Club India®,"Remember the Tesla Model Y ⚡ spotted at Mahindra facility last year?

Well seems like Mahindra definitely looked under the hood😉 https://t.co/wa8bLPccg2",en,[],2024-11-27 09:19:03+00:00,Tesla Model Y
1781382095345950757,Dolubatarya,"⚡1,8 milyon liralık #Tesla Model Y'nin tüm detayları bu videoda!

Motor, batarya, şasi, şarj hızı ve MTV'sine kadar ucuz Model Y'yi değerlendirdik.

👉Tamamı: https://t.co/DghIg6t2XJ https://t.co/FtZrxyCZgc",tr,['Tesla'],2024-04-19 17:59:22+00:00,Tesla Model Y
1506059451484147712,🌻 John Coombs 🌻,"Spotted in the wild, brand spanking new Tesla Model Y - HOT off the Austin Gigafactory line!  🔥🚀🔥

March 21, 2022 production date!

VIN 7SAYGDEE8NA000508 https://t.co/ZP3bqK09Fq",en,[],2022-03-22 00:05:29+00:00,Tesla Model Y
1861044752071766023,InvestorX,Is this the new Tesla model Y refresh Juniper? 😍 $TSLA https://t.co/DidljItTW9,en,[],2024-11-25 13:50:20+00:00,Tesla Model Y
1861148496075669795,EV.com,".@Kia_Worldwide unveils the upgraded 2025 EV5 GT Line at the Guangzhou Auto Show.

•  Sporty design
•  AWD with 316 hp
•  0-62 mph in ~6s
•  Up to 360 miles (580 km) range
•  Rivals Tesla’s Model Y
•  Fast charging: 30-80% in 27 mins",en,[],2024-11-25 20:42:34+00:00,Tesla Model Y
1861254887742517715,Otmar,"It’s been 18,000 miles since I bought my model Y and I just did my first service. I rotated the tires! 
I love how reliable and simple the Tesla is to maintain. 

This may be a good time to buy a Tesla. Tesla is offering 0% APR on Model 3 and Model Y. And when you use my referral link, you can get up to $2,000 off as well https://t.co/Ginpy1BQgS",en,[],2024-11-26 03:45:20+00:00,Tesla Model Y
1861614291914572223,TOC San Joaquin Valley,"No shade to Ford but the Cybertruck just makes regular trucks look so antiquated.

Also if I owe you money Tesla is holding it just click this link:

Tesla is offering 0% APR on Model 3 and Model Y. And when you use my referral link, you can get up to $2,000 off as well https://t.co/5SIRP4AI6C",en,[],2024-11-27 03:33:28+00:00,Tesla Model Y
1848553296174137453,Sawyer Merritt,"My god. If you live in Colorado, you can get this brand-new Quicksilver Tesla Model Y LR RWD for as low as $25,000 (excluding gas savings).

Starting price: $46,990
-$3,290 inventory discount
-$7,500 Fed EV credit
-$5,350 state EV rebate
-$5,000 Tesla referral credits
- $500 referral discount
= $25,350

I'm not even including Tesla's 0% APR promotion for 60-month loans, Tesla's $1k military discount, Colorado's $6k vehicle exchange program discount, the $5,500 Xcel energy EV rebate, or any gas savings. If you include all those the price is closer to $7,800. You can take advantage of free FSD transfer too. Wild.",en,[],2024-10-22 02:33:44+00:00,Tesla Model Y
1851854445853753414,Sawyer Merritt,"Tesla Model Y

• #1 bestselling car overall in the world
• #1 bestselling car overall in Europe
• On track to become the #1 bestselling car overall in the U.S.
• #1 most American-made car
• #1 bestselling car by revenue in the world (~$50B in 2023)
• Launched just 4.5 years ago",en,[],2024-10-31 05:11:20+00:00,Tesla Model Y
1858958988240716112,Eva McMillan ♥️,"The Tesla Model Y in Japan is 🔥
 https://t.co/q1D1Jj94ds",en,[],2024-11-19 19:42:15+00:00,Tesla Model Y
1860729498037281001,teslaway®️,"The Tesla Model Y is getting a major makeover called “Project Juniper.” Here are some of the cool changes we’ve heard about:

Battery and Charging

The new Model Y has generated buzz. Some speculate it might have a new battery system with increased energy storage. The base rear-wheel drive version might use a ‘CATL 6M’ battery pack with 62.5 kWh, slightly larger than the current 60 kWh CATL 6L unit. It’s lighter and could charge faster, possibly up to 350 kW with an 800-volt architecture, a significant leap from current models.

Headlights and Tail Lights

Headlights: The Model Y’s front might have some cool features from the Cybertruck and Cybercab. It could have a full-width light bar at the front of the hood for daytime running lights, with the main beam lights lower down, giving it a split headlamp look. They also said there might be a front bumper camera for better parking and safety, like what Tesla tested in other models.
  
Tail Lights: The rear of the Model Y is getting a makeover with a full-width light bar that connects new, C-shaped tail lamps. This design change will make the Model Y look more modern and put-together, different from the current model. The light bar will also have the Tesla script in the middle, replacing the old “T” logo.

Safety Features

They might add an ‘Active Hood’ feature. It raises the rear part of the hood in a crash to give more space between the hood and the engine parts. This could help keep pedestrians safer.

In Europe, they might make adaptive headlights standard. They change based on how you steer and how fast you’re going. This makes it easier to see at night when you’re turning.

——

These design changes are all about making the Model Y look and work better. They’re more like the new designs Tesla has been using in other models, like the Model 3 Highland. But these are just rumors and guesses from online sources. We’ll know for sure when Tesla announces them or when the new version of Model Y comes out.

Image credits: SUGAR DESIGN (as per watermark)",en,[],2024-11-24 16:57:37+00:00,Tesla Model Y
1816237394032783707,≡LIᔕABETh ,"So I did my test drive with the Model Y today and I immediately felt at home! Sitting higher was nice and everything else Was almost identical with what I’ve been used to know for five years.

The girl at the Tesla center went an extra mile:  she found me the car that exactly matched my preferences: 
* midnight cherry red
* white seats
* maximum range, AWD
*Black 20 “ rims",en,[],2024-07-24 22:21:53+00:00,Tesla Model Y
1862224758630240550,DennisCW | wen juniper,"It's the BEST time to lease a Tesla and get $7,500 OFF. PERIOD.

Here's Why ( a 🧵)

Payments as low as: 

• $299/ Month for a Model 3
• $299/ Month for a Model Y
 ----- 
• $999/ Month for a Model S
• $999/ Month for a Model X
• $999/ Month for CYBERTRUCK https://t.co/iSlrUOMBe9",en,[],2024-11-28 19:59:15+00:00,Tesla Model Y
1245381521944412160,Edmunds,"So we bought a Tesla Model Y. Some first thoughts:

1/ Despite growing in height and weight, the Model Y retains the pleasing steering and handling attributes of the smaller Model 3. https://t.co/0arcYIaf03",en,[],2020-04-01 16:04:27+00:00,Tesla Model Y
1862835794521596096,Anabella,Un Tesla Model Y uruguayo en General Paz. ¿Qué dicen? ¿Llegará algún día o lo traemos? 😛 https://t.co/w59XDwLVy2,es,[],2024-11-30 12:27:17+00:00,Tesla Model Y
1849977394091675956,Tesla,"Big tent came a long way 😎

June 8, 2018 - 1st Model 3 coming out of GA4 at Fremont Factory

October 25, 2024 – 1 millionth Model Y built at GA4 https://t.co/8SuyuxZbtu",en,[],2024-10-26 00:52:36+00:00,Tesla Model Y
1862624620060274689,Daniel Breton,"Need education on public EV charging, you say?

In 1 hour at this charging station, I had to educate owners of:

Hyundai Ioniq 5 
BMW iX 
Audi e-tron
Chevrolet Blazer EV
Tesla Model Y
VW ID.4

... about how these charging stations work.

EV charging education is badly needed now https://t.co/EsS61Y30fL",en,[],2024-11-29 22:28:09+00:00,Tesla Model Y
1861809025123221634,Epic Maps 🗺️,"Since 2022, the Tesla Model Y has been the best selling car in California. While nationally, pickup trucks still hold the top 3 spots (#1 Ford F-Series, #2 Silverado, and #3 Ram) https://t.co/ad2rfgycfI",en,[],2024-11-27 16:27:16+00:00,Tesla Model Y
1845880917564576030,Sawyer Merritt,"NEWS: Tesla's Cybertruck was the third best-selling EV in the U.S. in Q3 2024, overtaking the Ford Mustang Mach-E. The Cybertruck also sold more than 2.3x more units than the Ford F-150 Lightning, according to Cox Automotive data.

The Model Y and Model 3 were #1 and #2. https://t.co/wewqp0iKjY",en,[],2024-10-14 17:34:40+00:00,Tesla Model Y
1861882747742204322,Teslaconomics,"Which one is your favorite @Tesla product? 

1/ Model S
2/ Model 3
3/ Model X
4/ Model Y
5/ Cybertruck 
6/ Semi
7/ Cybercab
8/ Robovan https://t.co/dVgsQhq6NX",en,[],2024-11-27 21:20:13+00:00,Tesla Model Y
1862409986191794501,42HOW,Is the new Tesla Model Y design confirmed? The German authority magazine elektroautomobil mentions details. https://t.co/EYqPGJjuvR,en,[],2024-11-29 08:15:17+00:00,Tesla Model Y
1861494748248224068,Tesla Newswire,📸 Tesla has released 5 new official pics of the Model Y https://t.co/NZwzoLgC2P,en,[],2024-11-26 19:38:27+00:00,Tesla Model Y
1862582355468152945,Roland Pircher,"The Tesla Model Y is the second best-selling car in China, barely beaten by a model at half the price. 🇨🇳

I can't wait to see the impact of Tesla's compact car next year. https://t.co/2UMynP3L6r",en,[],2024-11-29 19:40:13+00:00,Tesla Model Y
1861940859832574399,WangNextDoor,"Tesla Model Y $1500 year end discount has blown up Chinese internet since yesterday. With Fed/State government subsidies and 5 year 0 interests financing, you can now take home a Model Y under $26600 in China. ICE car's days are almost over. https://t.co/VfgCKr1T8p",en,[],2024-11-28 01:11:08+00:00,Tesla Model Y
1861288133318349032,Change your life,⚠️ Tesla Fremont Factory leaked photos. Is this the new Model Y Juniper ? 🔥 https://t.co/I73WnuTRvs,en,[],2024-11-26 05:57:26+00:00,Tesla Model Y
1251948584460865547,TREV PAGE,"Model Y eliminates any cargo advantage of the Model S. 
Other than speed and range on the high end it has newer tech, better build quality and it’s less expensive 👍🏼 https://t.co/nmC4cThYWG",en,[],2020-04-19 18:59:37+00:00,Tesla Model Y
1860432309759164577,Ken,"テスラ株が60%急上昇！テスラ株投資初心者が知るべき株価上昇理由と投資戦略を徹底解説

▶︎今朝のテーマ
00:20 テスラ株の上昇理由
02:49 初心者が知るべき投資ポイント
04:27 今後の見通しと戦略
06:11 まとめ
08:31 アンケートの結果
08:00 今日のキャシーさん
10:57 今日のコメント
13:14 追伸 https://t.co/Ej7FmqJCCZ",ja,[],2024-11-23 21:16:42+00:00,Tesla Model Y
1821986440571711824,Tesla,"After federal &amp; state incentives + gas savings, you can get a new Model 3 or Y for as little as ~$15k https://t.co/Ds4lHfiDbZ",en,[],2024-08-09 19:06:32+00:00,Tesla Model Y
1231713792699977729,Nicolae B.,"Today I drove around Tesla factory... here is what I saw... model Y (all performance) under production... in mix with X/S/3 , from what I noticed not big volume of Y , no Y on delivery trucks yet. @NYKChannel @thirdrowtesla @vincent13031925 @Model3Owners https://t.co/hj1rccuOmm",en,[],2020-02-23 22:53:46+00:00,Tesla Model Y
1860028449018249241,Tesla Owners Silicon Valley,"The @JowuaLife sunshade effectively reduces interior temperature 🌥️ and blocks up to 99% UV 🧛‍♂️

Thank you to @teodoroj, TOSV's Chief Product Officer 🙌🏼, for the great review!

🔗 - https://t.co/xTSI1D9Hwd https://t.co/bGieXN2ReZ",en,[],2024-11-22 18:31:54+00:00,Tesla Model Y
1862671194736185730,WangNextDoor,Well even the famous Chinese finance vblogger - the Maskdude is saying the recent Tesla Model Y promotion in China is aimed to help its stock to reach record market cap before Jan 20th. $TSLA 🚀🚀🚀 https://t.co/WfTgumvMRE,en,[],2024-11-30 01:33:14+00:00,Tesla Model Y
1789178794751783422,TESLA CARS ONLY.⚡,"“TESLA MODEL Y RECEIVES THE HIGHEST POSSIBLE SAFETY RATING.”

— ELON MUSK https://t.co/vHW5jEoCoa",en,[],2024-05-11 06:20:40+00:00,Tesla Model Y
1861782881988661601,"⚙️ Mike, cyberowners.com",It’s been six months today since my niece Kara was tragically killed. Here she is posing with my wife’s Model Y like she liked to do. Life is short and you never know what tomorrow will bring. Holidays are a little tougher this year 😢 https://t.co/5ziyxeDbhd,en,[],2024-11-27 14:43:23+00:00,Tesla Model Y
1862827296224076047,Kevin Melnuk,"New Model 3 is very popular! Well done @Tesla and new customers. 

$TSLA

https://t.co/j71JdScfqg https://t.co/upnPgMTMiJ",en,[],2024-11-30 11:53:31+00:00,Tesla Model 3
1856223002981204287,Zack,"Driving around the new Model 3 tonight and it’s such an upgrade over the previous version, super quiet and refined and the efficiency is wild. Getting near 5 miles/kWh in city driving. Excellent product and no better car for the money! https://t.co/1powr7e32G",en,[],2024-11-12 06:30:25+00:00,Tesla Model 3
1861425906994041155,Helix 🧬,"Congrats to Elon Musk on becoming the first pre-Trillionaire. 

To celebrate, @HelixApp_ is offering users a chance to win a Tesla Model 3. https://t.co/dy6oUXtGaW",en,[],2024-11-26 15:04:54+00:00,Tesla Model 3
1861633933680791621,Michael Bird,I bought a ⁦@Tesla⁩ Model 3 Performance last month and I cannot begin to describe how impressed I am.  Tesla and their vehicles are simply amazing. And Full Self Driving (FSD) is freaking awesome! And this is coming from a former anti-EV guy. Well done Tesla! 👏 https://t.co/Iko4N9Fo4y,en,[],2024-11-27 04:51:31+00:00,Tesla Model 3
1861964534094901491,wiggle,Tesla Model 3 is the best value money can buy https://t.co/9HMoqqGvmC,en,[],2024-11-28 02:45:13+00:00,Tesla Model 3
1862553361733595533,Nic Cruz Patane,"A truck in China loaded with massive logs tumbled on top of this Model 3. 

The Tesla owner inside sustained zero injuries. Model 3’s roof is incredibly strong - it can withstand 20,835 lbs of force. https://t.co/DrzOjG4Zaj",en,[],2024-11-29 17:45:00+00:00,Tesla Model 3
1857771134684414284,Tesla Europe & Middle East,Model 3 in Austria https://t.co/O2oV4lw27J,de,[],2024-11-16 13:02:08+00:00,Tesla Model 3
1860312064709001253,Chip Heinrich 🇺🇸 🇩🇪 🇫🇷/🇨🇦,"My best friend and I, driving home in our new 2025 Tesla Model-3 Long Range RWD. Life is good, really, really good. Thank you to all the wonderful people working at/with Tesla... https://t.co/5RoqEaaxSo",en,[],2024-11-23 13:18:53+00:00,Tesla Model 3
1861536376497348752,Radovan Skokan 🇸🇰⚡️🇪🇺,"WHAT’S GOING ON ? 3️⃣ EV fire cases within few days in Slovakia (15,000 EVs in the entire country) - Tesla Model 3, Kia EV6 and VW ID.4 all caught fire according to Slovak Fire Department 👨‍🚒 So far we saw that they were very quick to entinguish the fires, we’ll wait for more info. https://t.co/9luZAeF5zc",en,[],2024-11-26 22:23:52+00:00,Tesla Model 3
1860983317379616934,Bull Street Bets,"How does everyone feel about this potential Model Y Juniper design?

I think it looks sick and allows Tesla to differentiate it from the Model 3 🔥😎

$TSLA https://t.co/kLNddJRVxz",en,[],2024-11-25 09:46:12+00:00,Tesla Model 3
1861247818788442480,truth seeker 💼 🔥,Wow 🤩 $1k off a new Model 3 or Model Y!!! https://t.co/tMJSWQezJf,en,[],2024-11-26 03:17:14+00:00,Tesla Model 3
1220851654070718470,Third Row Tesla Podcast,"Tesla's Model 3 is the first car designed from the ground up for autonomy

@elonmusk and his team wanted something that was simpler and less cluttered, because in the future people will spend less and less time driving. https://t.co/JmUeWcJBNl",en,[],2020-01-24 23:31:31+00:00,Tesla Model 3
1857453516991651886,Tesla,"Model 3 Performance is “Lamborghini performance at a fraction of the price”

Thanks @edmunds!

https://t.co/1Xq5h1LMAS",en,[],2024-11-15 16:00:02+00:00,Tesla Model 3
