Tweet_id,User_name,Tweet_text,Language,Hashtags,Created_at,Search_Keyword
1860302699381555396,Dividend Talks on YouTube,"Stocks Near 52 Week Lows:

ASML $ASML - $672

Elevance Health $ELV - $402

PepsiCo $PEP - $162

Boeing $BA - $149

United Parcel Services $UPS - $134

Diageo $DEO - $120

Canadian National Railway $CNI - $111

Novo Nordisk $NVO - $105

Merck & Co $MRK - $99

Coca-Cola Femsa $KOF - $79

Nike $NKE - $77

Dollar General $DG - $75

Canadian Pacific $CP - $75

Lam Research $LRCX - $72

Restaurants Brand International $QSR - $68

Shell $SHEL - $66

Dollar Tree $DLTE - $66

Microchip Technology $MCHP - $66

General Mills $GIS - $65

Mondelez $MDLZ - $64

AstraZeneca $AZN - $64

Coca-Cola $KO - $63

Rio Tinto $RIO - $62

Centene Corporation $CNC - $60

Total Energies $TTE - $59

CVS Health $CVS - $57

The Toronto-Dominion Bank $TD - $56

Archer-Daniels-Midland $ADM - $53

Occidental Petroleum $OXY - $51

Sanofi $SNY - $48

GSK $GSK - $33

Kraft Heinz $KHC - $31

BP $BP - $29

BCE $BCE - $26

Pfizer $PFE - $25

Walgreens $WBA - $8

NIO $NIO - $4

Buying any?",en,[],2024-11-23 12:41:40+00:00,Novo Nordisk
1860776200207052935,Hims House,"Novo Nordisk CEO: ""We still have a situation where there are far more patients who would like to have the treatment than what both Lilly and we can supply.""

Chairman of Outsourcing Facilities Association: ""In other words, semaglutide remains in shortage.""

$HIMS $NVO $LLY",en,[],2024-11-24 20:03:12+00:00,Novo Nordisk
1854252998840680765,App Economy Insights,"$NVO Novo Nordisk Q3 FY24

Revenue +23% to DKK 71.3M or $10.2B.
• Ozempic +26% to $4.3B ($0.2B miss).
• Wegovy +81% to $2.5B ($0.2B beat).

Outlook:
• FY24 narrowed at 23% to 27%.
• FY25 in the high teens (20% expected). https://t.co/gauk88gij5",en,[],2024-11-06 20:02:19+00:00,Novo Nordisk
1846608289884524977,Camus,"Robert F. Kennedy Jr.: ""Today, over 100 members of Congress support a bill to fund Ozempic with Medicare at $1,500 a month. Most of these members have taken money from the manufacturer of that product, a European company called Novo Nordisk. As everyone knows, once a drug is approved for Medicare, it goes to Medicaid.
And there is a push to recommend Ozempic for Americans as young as six over a condition, obesity, that is completely preventable and barely even existed 100 years ago. Since 74% of Americans are obese, the cost of all of them, if they take their Ozempic prescriptions, will be $3 trillion a year. This is a drug that has made Novo Nordisk the biggest company in Europe.
It's a Danish company, but the Danish government does not recommend it. It recommends a change in diet to treat obesity and exercise. Virtually Novo Nordisk's entire value is based upon its projections of what Ozempic is going to sell to Americans. For half the price of Ozempic, we could purchase regeneratively raised organic agriculture, organic food for every American three meals a day and gym membership for every obese American. Why are members of Congress doing the bidding of this Danish company instead of standing up for American farmers and children? Because Novo Nordisk is one of the largest funders of medical research, the media and politicians and the medical schools all go along with them.""",en,[],2024-10-16 17:44:59+00:00,Novo Nordisk
1862832648856506472,Olum & Khubor,"Market Insights powered by Wall Street Journal

Eli Lilly and Novo Nordisk's Obesity Moat Just Got Stronger https://t.co/SqCv6Xb9Ga

#boldnews #worldnews",en,"['boldnews', 'worldnews']",2024-11-30 12:14:47+00:00,Novo Nordisk
1750793800648188135,World of Statistics,"The top 50 pharmaceutical giants:

🇺🇸 Eli Lilly: $578.3B
🇩🇰 Novo Nordisk: $452.8B
🇺🇸 Johnson & Johnson: $377.7B
🇺🇸 Merck: $263.9B
🇺🇸 AbbVie: $261.2B
🇨🇭 Roche: $222.4B
🇬🇧 AstraZeneca: $212.2B
🇨🇭 Novartis: $201.1B
🇺🇸 Pfizer: $181.3B
🇺🇸 Amgen: $152.0B
🇫🇷 Sanofi: $138.5B
🇺🇸 Bristol-Myers Squibb: $118.0B
🇺🇸 Gilead Sciences: $96.8B
🇺🇸 Vertex Pharmaceuticals: $95.8B
🇺🇸 CVS Health: $91.9B
🇺🇸 Regeneron Pharmaceuticals: $91.1B
🇺🇸 Zoetis: $80.3B
🇬🇧 GlaxoSmithKline: $76.6B
🇦🇺 CSL: $73.3B
🇩🇪 Merck KGaA: $67.8B
🇯🇵 Daiichi Sankyō: $51.7B
🇯🇵 Chugai Pharmaceutical: $50.8B
🇯🇵 Takeda Pharmaceutical: $47.2B
🇩🇪 Bayer: $45.1B
🇺🇸 Seagen: $40.2B
🇨🇳 Jiangsu Hengrui Medicine: $38.6B
🇺🇸 Biogen: $38.0B
🇺🇸 Moderna: $37.4B
🇨🇳 WuXi AppTec: $36.0B
🇨🇭 Lonza: $34.2B
🇮🇳 Sun Pharmaceutical: $32.8B
🇳🇱 Argenx: $29.9B
🇺🇸 West Pharmaceutical: $28.4B
🇨🇳 WuXi Biologics: $26.7B
🇮🇪 Horizon Therapeutics: $26.6B
🇩🇪 BioNTech: $24.8B
🇯🇵 Astellas Pharma: $22.9B
🇩🇰 Genmab: $21.1B
🇺🇸 Alnylam Pharmaceuticals: $21.0B
🇮🇪 ICON plc: $20.3B
🇺🇸 Walgreens Boots Alliance: $20.1B
🇨🇳 BeiGene: $19.5B
🇯🇵 Otsuka Holdings: $18.4B
🇺🇸 LabCorp: $17.9B
🇬🇧 Royalty Pharma: $16.8B
🇺🇸 BioMarin Pharmaceutical $16.2B
🇺🇸 Baxter: $16.1B
🇧🇪 UCB: $16.0B
🇯🇵 Eisai: $15.9B
🇰🇷 Celltrion: $15.0B

Note: as of October 2023",en,[],2024-01-26 08:12:24+00:00,Novo Nordisk
1861439777251168594,Bullflow.io,$NVO Novo Nordisk $1.6M+ Jan Expiry OTM Calls https://t.co/M5oJYF8Lri,en,[],2024-11-26 16:00:01+00:00,Novo Nordisk
1862141460767764912,𝕞𝕒𝕖𝕧𝕚𝕥𝕥𝕪 🍯🌙 era,now that’s what i’m talking abt https://t.co/La9GnFUDyU,en,[],2024-11-28 14:28:15+00:00,Ozempic
1861120865619837042,Costello,The original Ozempic. https://t.co/pgM8dGZrUR,en,[],2024-11-25 18:52:46+00:00,Ozempic
1861516221788647585,hasanabi,progress update: 285-&gt;225lbs! https://t.co/fcvk4EXpDZ,en,[],2024-11-26 21:03:47+00:00,Ozempic
1862281283012804740,Lefty Loading....,Ozempic will pay for it's crimes against Lainey Wilson's ass 🤬🤬 https://t.co/eaz8XZZv3b,en,[],2024-11-28 23:43:52+00:00,Ozempic
1861744571106873491,Samara Gill,The Wizard of Ozempic https://t.co/JR0JzZBDWA,en,[],2024-11-27 12:11:09+00:00,Ozempic
1861834057119649906,ᴶ🇦🇷,Sisi muy lindo el ozempic pero CUANDO VAN A INVENTAR UNAS ANTICONCEPTIVAS QUE NO NOS HAGAN MIERDA?!?! https://t.co/tZDFx9ggiP,es,[],2024-11-27 18:06:45+00:00,Ozempic
1861514691672944991,kira 👾,Euphoria star Barbie Ferreira is trending after this insane transformation👀 https://t.co/BKMhYT1pXk,en,[],2024-11-26 20:57:42+00:00,Ozempic
1861521494943375429,Carola ✨,"El ozempic vino a acabar con el ""body positive"" y lo celebro
Es hora de aceptar que a nadie le gusta estar gordo https://t.co/a4u2CbtTXh",es,[],2024-11-26 21:24:44+00:00,Ozempic
1861417796745195693,Kai,Your tax dollars being used on covering weight loss medications. Obesity is a choice. They should pay their own for Ozempic https://t.co/K7rzPRQ4G2,en,[],2024-11-26 14:32:40+00:00,Ozempic
