Tweet_id,User_name,Tweet_text,Language,Hashtags,Created_at,Search_Keyword
1862832541511700960,Markets News,"New ""Market News"" post on WSJ: Eli Lilly and Novo Nordisk's Obesity Moat Just Got Stronger https://t.co/fP1G4egtJa",en,[],2024-11-30 12:14:22+00:00,Novo Nordisk
1750793800648188135,World of Statistics,"The top 50 pharmaceutical giants:

🇺🇸 Eli Lilly: $578.3B
🇩🇰 Novo Nordisk: $452.8B
🇺🇸 Johnson & Johnson: $377.7B
🇺🇸 Merck: $263.9B
🇺🇸 AbbVie: $261.2B
🇨🇭 Roche: $222.4B
🇬🇧 AstraZeneca: $212.2B
🇨🇭 Novartis: $201.1B
🇺🇸 Pfizer: $181.3B
🇺🇸 Amgen: $152.0B
🇫🇷 Sanofi: $138.5B
🇺🇸 Bristol-Myers Squibb: $118.0B
🇺🇸 Gilead Sciences: $96.8B
🇺🇸 Vertex Pharmaceuticals: $95.8B
🇺🇸 CVS Health: $91.9B
🇺🇸 Regeneron Pharmaceuticals: $91.1B
🇺🇸 Zoetis: $80.3B
🇬🇧 GlaxoSmithKline: $76.6B
🇦🇺 CSL: $73.3B
🇩🇪 Merck KGaA: $67.8B
🇯🇵 Daiichi Sankyō: $51.7B
🇯🇵 Chugai Pharmaceutical: $50.8B
🇯🇵 Takeda Pharmaceutical: $47.2B
🇩🇪 Bayer: $45.1B
🇺🇸 Seagen: $40.2B
🇨🇳 Jiangsu Hengrui Medicine: $38.6B
🇺🇸 Biogen: $38.0B
🇺🇸 Moderna: $37.4B
🇨🇳 WuXi AppTec: $36.0B
🇨🇭 Lonza: $34.2B
🇮🇳 Sun Pharmaceutical: $32.8B
🇳🇱 Argenx: $29.9B
🇺🇸 West Pharmaceutical: $28.4B
🇨🇳 WuXi Biologics: $26.7B
🇮🇪 Horizon Therapeutics: $26.6B
🇩🇪 BioNTech: $24.8B
🇯🇵 Astellas Pharma: $22.9B
🇩🇰 Genmab: $21.1B
🇺🇸 Alnylam Pharmaceuticals: $21.0B
🇮🇪 ICON plc: $20.3B
🇺🇸 Walgreens Boots Alliance: $20.1B
🇨🇳 BeiGene: $19.5B
🇯🇵 Otsuka Holdings: $18.4B
🇺🇸 LabCorp: $17.9B
🇬🇧 Royalty Pharma: $16.8B
🇺🇸 BioMarin Pharmaceutical $16.2B
🇺🇸 Baxter: $16.1B
🇧🇪 UCB: $16.0B
🇯🇵 Eisai: $15.9B
🇰🇷 Celltrion: $15.0B

Note: as of October 2023",en,[],2024-01-26 08:12:24+00:00,Novo Nordisk
1854236893749325830,Trung Phan,when you realize Ozempic maker Novo Nordisk ($470B) has almost exact same market cap as Coca-Cola and McDonald’s combined ($485B) https://t.co/1sSMf5m0gg,en,[],2024-11-06 18:58:20+00:00,Novo Nordisk
1862832648856506472,Olum & Khubor,"Market Insights powered by Wall Street Journal

Eli Lilly and Novo Nordisk's Obesity Moat Just Got Stronger https://t.co/SqCv6Xb9Ga

#boldnews #worldnews",en,"['boldnews', 'worldnews']",2024-11-30 12:14:47+00:00,Novo Nordisk
1862512788653916286,Rıza Akpolat,"Abbasağa Parkı’mızda, Türkiye Obezite Araştırma Derneği ve Novo Nordisk iş birliğiyle Türkiye’nin ilk ‘Kilo Yönetim Noktası’nı hayata geçirdik.

Fazla kilonun olumsuz etkilerine dikkat çekiyor, komşularımıza sağlık için hareketli bir yaşam alışkanlığı kazandırmayı hedefliyoruz. https://t.co/uTdq58Yxjn",tr,[],2024-11-29 15:03:47+00:00,Novo Nordisk
1861683104064368672,Novo Nordisk Foundation,"Join us for the last episode of our 4-part series marking the 100th anniversary of the Novo Nordisk Foundation in 2024.

Pandemics, energy crises, the explosion of cardiometabolic diseases, the climate crisis and humanitarian needs because of war and famine. With all these crises, the world needs action – now. And as the challenges become increasingly global, the Novo Nordisk Foundation has chosen to donate more and more funds beyond Denmark’s borders. This shift in direction has led to uncertainty. Isn’t it more sensible to invest the profits here in Denmark rather than spreading it thinly all over the world?

Watch or revisit the series 'Century of Legacies': https://t.co/bOI7sdVbVU

#health #innovation #medicine #diabetes #history #anniversary",en,"['health', 'innovation', 'medicine', 'diabetes', 'history', 'anniversary']",2024-11-27 08:06:55+00:00,Novo Nordisk
1860823890311917904,Washington #insulin4all,"Last week for #WorldDiabetesDay we protested @novonordisk &amp; their recent move to stop selling #insulin  to the millions with #diabetes in #SouthAfrica 🇿🇦 

@t1international &amp; #insulin4all advocates came together in #Seattle

We ration as they profiteer &amp; extort https://t.co/hadgtpMcuc",en,"['WorldDiabetesDay', 'insulin', 'diabetes', 'SouthAfrica', 'insulin4all', 'Seattle']",2024-11-24 23:12:42+00:00,Novo Nordisk
1859987775971328204,Streetinsider.com,"Barclays says buy Novo Nordisk $NVO stock 'into this critically important catalyst'
https://t.co/1QfrAJAlED https://t.co/MHad1mW1O3",en,[],2024-11-22 15:50:17+00:00,Novo Nordisk
1862578552488509669,Buck Parish,"Just another Scam from the Dirty Communist Bastards

Eli Lilly and Novo Nordisk shares rose Tuesday after the Biden administration proposed expanding coverage of the companies' popular weight-loss drugs in government-backed healthcare plans including Medicare and Medicaid. https://t.co/uK7XfgnF6R",en,[],2024-11-29 19:25:06+00:00,Novo Nordisk
1860302699381555396,Dividend Talks on YouTube,"Stocks Near 52 Week Lows:

ASML $ASML - $672

Elevance Health $ELV - $402

PepsiCo $PEP - $162

Boeing $BA - $149

United Parcel Services $UPS - $134

Diageo $DEO - $120

Canadian National Railway $CNI - $111

Novo Nordisk $NVO - $105

Merck & Co $MRK - $99

Coca-Cola Femsa $KOF - $79

Nike $NKE - $77

Dollar General $DG - $75

Canadian Pacific $CP - $75

Lam Research $LRCX - $72

Restaurants Brand International $QSR - $68

Shell $SHEL - $66

Dollar Tree $DLTE - $66

Microchip Technology $MCHP - $66

General Mills $GIS - $65

Mondelez $MDLZ - $64

AstraZeneca $AZN - $64

Coca-Cola $KO - $63

Rio Tinto $RIO - $62

Centene Corporation $CNC - $60

Total Energies $TTE - $59

CVS Health $CVS - $57

The Toronto-Dominion Bank $TD - $56

Archer-Daniels-Midland $ADM - $53

Occidental Petroleum $OXY - $51

Sanofi $SNY - $48

GSK $GSK - $33

Kraft Heinz $KHC - $31

BP $BP - $29

BCE $BCE - $26

Pfizer $PFE - $25

Walgreens $WBA - $8

NIO $NIO - $4

Buying any?",en,[],2024-11-23 12:41:40+00:00,Novo Nordisk
1860776200207052935,Hims House,"Novo Nordisk CEO: ""We still have a situation where there are far more patients who would like to have the treatment than what both Lilly and we can supply.""

Chairman of Outsourcing Facilities Association: ""In other words, semaglutide remains in shortage.""

$HIMS $NVO $LLY",en,[],2024-11-24 20:03:12+00:00,Novo Nordisk
1862825968383017211,LoxleyCapital,"Portfolio changes this week:

Out: #QQ. Qinetiq. Sold on Monday as I now see better growth elsewhere

In: $NVO Novo Nordisk. Been on WL for ages and hoping around now marks end of their re-trace",en,['QQ'],2024-11-30 11:48:15+00:00,Novo Nordisk
1861439777251168594,Bullflow.io,$NVO Novo Nordisk $1.6M+ Jan Expiry OTM Calls https://t.co/M5oJYF8Lri,en,[],2024-11-26 16:00:01+00:00,Novo Nordisk
1854252998840680765,App Economy Insights,"$NVO Novo Nordisk Q3 FY24

Revenue +23% to DKK 71.3M or $10.2B.
• Ozempic +26% to $4.3B ($0.2B miss).
• Wegovy +81% to $2.5B ($0.2B beat).

Outlook:
• FY24 narrowed at 23% to 27%.
• FY25 in the high teens (20% expected). https://t.co/gauk88gij5",en,[],2024-11-06 20:02:19+00:00,Novo Nordisk
1862089590695248276,RAJAN ALAKKAATT,"My daughter, Snesha Rajan died in Bangalore on 11-11-2024. She was living with her husband, Hari S Pillai (Kadampanadu, Pathanamthitta), son and her in laws. She was working as a Manager in Novo Nordisk company in Bangalore. See comments. https://t.co/a1n2e1VoW6",en,[],2024-11-28 11:02:09+00:00,Novo Nordisk
1861456131295510556,Reuters,Shares of weight-loss drugmakers Novo Nordisk and Eli Lilly rose after US President Joe Biden proposed expanding coverage of anti-obesity drugs under state-run health plans and as a potential rival drug missed expectations in a trial https://t.co/OKkPlqz6iC https://t.co/sPnwTZPGzG,en,[],2024-11-26 17:05:00+00:00,Novo Nordisk
1861760385545626064,Novo Nordisk France,"[#DIABÈTE] Une hypoglycémie a lieu quand la glycémie à jeun est inférieure à 0,60 g/L. les symptômes associés peuvent être : 
🍱 faim
💦 sueurs
🙍‍♀️ troubles du comportement
🌪️vertiges
👓 trouble de la vue
🤯 maux de tête
💤 fatigue https://t.co/00NEFyppFF",fr,['DIABÈTE'],2024-11-27 13:14:00+00:00,Novo Nordisk
1862033681721811261,Sijoittaja.fi,"Painonhallintaan tarkoitettujen lääkkeiden markkina on lähtenyt räjähdysmäiseen kasvuun. Analyysissa kaksi alan johtavaa toimijaa, Novo Nordisk ja Eli Lilly. Lue analyysi! ⬇️ Osa sisällöstä jäsenille 🔑

https://t.co/iN38FBAUep
#osakkeet #sijoittaminen #sijoitusidea",fi,"['osakkeet', 'sijoittaminen', 'sijoitusidea']",2024-11-28 07:19:59+00:00,Novo Nordisk
1861386948968886628,Reuters Health,Shares of Danish weight-loss drug maker Novo Nordisk rose 1.3% on Tuesday as U.S. President Jo Biden proposed expanding coverage of anti-obesity drugs for millions on Medicare and Medicaid. https://t.co/Ns6RJghVZl https://t.co/Ns6RJghVZl,en,[],2024-11-26 12:30:06+00:00,Novo Nordisk
1862430761044824329,Daniel Kral,"Now with almost all countries reporting - Croatia continues to be in a league of its own, followed by CEE, Novo Nordisk (sometimes referred to as Denmark), and US.

The largest European economies (🇩🇪🇫🇷🇬🇧) have all done rather poorly - no surprise their politics is unsettled. https://t.co/VdZbZw8Cmm",en,[],2024-11-29 09:37:50+00:00,Novo Nordisk
1861471704473559447,Bernie Sanders,"Unless Medicare demands that Big Pharma substantially reduces the prices for anti-obesity drugs, Medicare premiums for all seniors will skyrocket.

We cannot allow Medicare and Medicaid to simply be a cash cow for Novo Nordisk and Eli Lilly. https://t.co/gZzmI5WeOq",en,[],2024-11-26 18:06:53+00:00,Novo Nordisk
1862774398505169211,L’investisseur long terme,"1️⃣ Novo Nordisk 

Novo Dordisk est un leader mondial dans le traitement du diabète, des troubles hormonaux et des maladies cardiovasculaires.

✅ Marge nette : 36.03%.
✅ Croissance du CA depuis 2014 : +11.24%/an.
✅ Performance sur 5 ans : +268.57%.

[2/12] https://t.co/JlmVxpXuVA",fr,[],2024-11-30 08:23:19+00:00,Novo Nordisk
1862828947215700390,ノボ ノルディスク ファーマ株式会社,"／
思いやりと貢献する気持ちが
チーム戦での治験を成功へと導く❣
＼

臨床開発モニター(CRA)として10試験以上の治験に関わってきた社員をご紹介します✨

さまざまなバックグラウンドをもつ仲間たちとともに、チーム一丸となって治験の成功のために取り組んでいます❗ https://t.co/YjPmVVSofM",ja,[],2024-11-30 12:00:05+00:00,Novo Nordisk
1861001532461740318,Matt 👽,"Novo Nordisk $NVO: Quick Analysis

💰 Profitability

✅ Gross Margin 40%+: 85%
✅ Net Margin 10%+: 35%
✅ ROE/ROIC/ROA > 10%
✅ Piotroski: 8/9
💎 Valuation

✅ Below 5-yr avg (except P/FCF)
✅ Wide moat
📊 Shares

❌ Insider ownership 0%
📈 Growth

✅ +46% 1-yr price forecast
❌ 33% overvalued (DCF+Relative)

Strong ROE (89%) & FCF. Low debt. Slight ROIC dip. Short-term liabilities > assets.",en,[],2024-11-25 10:58:35+00:00,Novo Nordisk
1862537681416208550,John Hasson,"Just to get this straight

1. Novo Nordisk indirectly lobbies the feds to classify obesity as a disease

2. Disease classification = Medicaid covers Ozempic

3. AKA, Novo Nordisk is lobbying the Biden admin for a MASSIVE payday--and the admin is giving it to them https://t.co/E6G3KigXJL",en,[],2024-11-29 16:42:42+00:00,Novo Nordisk
1862609591944536170,WSJ Markets,"The Score: GM, Macy’s, Novo Nordisk and More Stocks That Defined the Week https://t.co/qDqlA5fDyq",en,[],2024-11-29 21:28:26+00:00,Novo Nordisk
1862466589234508271,ノボ ノルディスク ファーマ株式会社,"／
患者さんのもとに速やかに製品を届けるため
新規生産設備の導入に挑む❣
＼

東京本社勤務から自らの希望で、新しい郡山工場でのポジションにチャレンジした社員をご紹介します✨

デンマーク本社のメンバーともやりとりしながら、新規生産設備の導入を進めています💪

プライベートでは、家族とともに自然豊かな郡山での生活を楽しんでいるそうです☺",ja,[],2024-11-29 12:00:12+00:00,Novo Nordisk
1861403970599539067,Stefanie Ilgenfritz,"White House is moving to make Medicare and Medicaid cover anti-obesity drugs such as Novo Nordisk’s Wegovy and Eli Lilly’s Zepbound for people who are obese, even if they don’t have other diseases like diabetes. ⁦@WSJ⁩  https://t.co/q9MvRuaWUa",en,[],2024-11-26 13:37:44+00:00,Novo Nordisk
1862458532416590198,Oliver | MMMT Wealth (CPA),"2. Novo Nordisk | $NOVO 🇩🇰

Revenue growth: 26%
EV/Sales: 12.13x
EV/FCF: 42.21x

$NOVO is down 20% in the last 6 months on GLP-1 concerns, and supply chain issues. For me, these are all short term issues that will get resolved. I still think on a multiple basis, it's not that cheap and I won't be personally investing...but I think this is a nice opportunity to get into a quality company like $NOVO.",en,[],2024-11-29 11:28:11+00:00,Novo Nordisk
1752648341245268246,Strategi + Bisnis,"Ozempic ini benar2 lagi happening di amrik. Mega best seller. Obat pengurus badan yg terbukti valid scra saintifik. Pil ajaib bagi yg mau turun badan dg cepat. 

Yg bkin Novo Nordisk - produsen insulin terbesar dunia dari Denmark. 

Saham Novo Nordisk meroket gara2 Ozempic. https://t.co/kh7iC9dsvQ",in,[],2024-01-31 11:01:41+00:00,Novo Nordisk
1859000197591761362,unusual_whales,"Novo Nordisk launches its top-selling Wegovy obesity drug in China at a fraction of the US price.

If you are interested in GLP-1 drugs, we partnered with $HRTS by @Temaetfs, the first GLP-1 ETF in the world.  

Learn More: https://t.co/OIEBtvSZLO https://t.co/sdAdVmNfXz",en,[],2024-11-19 22:26:00+00:00,Novo Nordisk
1862832382606188729,kirubakaran.eth,#Market News Eli Lilly and Novo Nordisk's Obesity Moat Just Got Stronger https://t.co/SfRqnSVJQZ,en,['Market'],2024-11-30 12:13:44+00:00,Novo Nordisk
1862844413778567556,Fundación para la Salud Novo Nordisk España,"¿Sabías que tus menstruaciones afectan la glucemia? 

María y Carolina nos explican por qué en el siguiente vídeo▶️:

https://t.co/i1S5MdR7Gg",es,[],2024-11-30 13:01:32+00:00,Novo Nordisk
1858833702169563228,Novo Nordisk Foundation,"Join us in Episode 2 as we continue our journey marking the 100th anniversary of the Novo Nordisk Foundation in 2024. A Promise For Life begins in 2010 with a grand celebration at the University of Copenhagen. A world-class metabolism research centre is opening at the Panum Institute. Denmark is a leader in this field, thanks in part to research at Novo Nordisk’s diabetes hospitals. The festivities and toasts are soon replaced by critical media articles and political concerns. Has Novo infiltrated academia? 

Watch or revisit the series 'Century of Legacies': https://t.co/n4KiM2sr4g

#health #innovation #medicine #diabetes #history #anniversary",en,"['health', 'innovation', 'medicine', 'diabetes', 'history', 'anniversary']",2024-11-19 11:24:24+00:00,Novo Nordisk
